id;depart;departLane;departPos;departSpeed;departDelay;arrival;arrivalLane;arrivalPos;arrivalSpeed;duration;routeLength;waitingTime;waitingCount;stopTime;timeLoss;rerouteNo;devices;vType;speedFactor;vaporized
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.63;465.00;Edge.Minor.S_arm.NB.200_2;5.10;18.41;0.75;504.00;Edge.Minor.N_arm.NB.200_2;177.70;17.77;39.00;395.01;6.00;1;0.00;17.36;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.63 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.63 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.63;DEFAULT_VEHTYPE;1.10;
vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.12;424.00;Edge.Minor.S_arm.NB.200_1;5.10;14.68;1.07;505.00;Edge.Main.WB.120-0_1;112.00;13.39;81.00;373.13;40.00;1;0.00;53.66;1;tripinfo_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.12 routing_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.12 fcd_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.12;DEFAULT_VEHTYPE;0.88;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.68;457.00;Edge.Minor.N_arm.SB.200_1;5.10;14.04;0.31;505.00;Edge.Minor.S_arm.SB.200_1;177.70;12.93;48.00;395.01;7.00;1;0.00;19.54;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.68 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.68 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.68;DEFAULT_VEHTYPE;0.84;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.76;461.00;Edge.Minor.N_arm.SB.540_1;5.10;17.87;0.48;505.00;Edge.Minor.S_arm.SB.540_2;177.70;17.37;44.00;395.01;8.00;1;0.00;21.86;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.76 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.76 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.76;DEFAULT_VEHTYPE;1.07;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.71;463.00;Edge.Minor.N_arm.SB.200_2;5.10;18.64;0.44;505.00;Edge.Minor.S_arm.SB.200_2;177.70;18.30;42.00;395.01;5.00;1;0.00;20.26;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.71 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.71 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.71;DEFAULT_VEHTYPE;1.12;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.64;480.00;Edge.Minor.S_arm.NB.540_2;5.10;17.38;0.18;505.00;Edge.Minor.N_arm.NB.540_2;177.70;16.18;25.00;395.01;0.00;0;0.00;1.71;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.64 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.64 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.64;DEFAULT_VEHTYPE;1.04;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.59;449.00;Edge.Minor.S_arm.NB.540_1;5.10;15.48;0.58;506.00;Edge.Minor.N_arm.NB.540_1;177.70;15.40;57.00;395.01;13.00;1;0.00;30.77;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.59 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.59 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.59;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.65;477.00;Edge.Minor.S_arm.NB.200_2;5.10;15.26;0.05;506.00;Edge.Minor.N_arm.NB.200_2;177.70;14.41;29.00;395.01;0.00;0;0.00;2.91;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.65 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.65 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.65;DEFAULT_VEHTYPE;0.92;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.59;437.00;Edge.Minor.S_arm.NB.200_1;5.10;15.46;0.59;507.00;Edge.Minor.N_arm.NB.200_1;177.70;15.19;70.00;395.01;27.00;1;0.00;44.13;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.59 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.59 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.59;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.13;451.00;Edge.Minor.N_arm.SB.540_1;5.10;14.99;0.80;507.00;Edge.Main.EB.620-740_1;112.00;13.98;56.00;373.13;16.00;1;0.00;29.84;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.13 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.13 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.13;DEFAULT_VEHTYPE;0.90;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.70;461.00;Edge.Minor.N_arm.SB.200_1;5.10;17.90;0.63;507.00;Edge.Minor.S_arm.SB.200_1;177.70;17.11;46.00;395.01;7.00;1;0.00;23.17;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.70 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.70 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.70;DEFAULT_VEHTYPE;1.07;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.65;481.00;Edge.Minor.S_arm.NB.540_1;5.10;16.90;0.58;507.00;Edge.Minor.N_arm.NB.540_2;177.70;16.21;26.00;395.01;0.00;0;0.00;1.77;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.65 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.65 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.65;DEFAULT_VEHTYPE;1.01;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.78;463.00;Edge.Minor.N_arm.SB.540_2;5.10;14.96;0.47;508.00;Edge.Minor.S_arm.SB.540_2;177.70;14.67;45.00;395.01;8.00;1;0.00;18.51;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.78 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.78 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.78;DEFAULT_VEHTYPE;0.90;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.72;464.00;Edge.Minor.N_arm.SB.200_1;5.10;16.38;0.82;508.00;Edge.Minor.S_arm.SB.200_1;177.70;15.93;44.00;395.01;6.00;1;0.00;19.71;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.72 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.72 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.72;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.64;476.00;Edge.Minor.S_arm.NB.200_1;5.10;15.19;0.49;508.00;Edge.Minor.N_arm.NB.200_2;177.70;14.57;32.00;395.01;0.00;0;0.00;5.37;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.64 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.64 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.64;DEFAULT_VEHTYPE;0.91;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.74;481.00;Edge.Minor.N_arm.SB.200_2;5.10;15.46;0.59;508.00;Edge.Minor.S_arm.SB.200_2;177.70;14.90;27.00;395.01;0.00;0;0.00;1.18;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.74 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.74 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.74;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.66;486.00;Edge.Minor.S_arm.NB.540_2;5.10;19.22;0.21;508.00;Edge.Minor.N_arm.NB.540_2;177.70;18.73;22.00;395.01;0.00;0;0.00;1.19;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.66 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.66 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.66;DEFAULT_VEHTYPE;1.15;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.62;454.00;Edge.Minor.S_arm.NB.200_1;5.10;16.39;0.51;509.00;Edge.Minor.N_arm.NB.200_1;177.70;16.05;55.00;395.01;13.00;1;0.00;30.26;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.62 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.62 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.62;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.66;482.00;Edge.Minor.S_arm.NB.200_1;5.10;15.56;0.61;509.00;Edge.Minor.N_arm.NB.200_2;177.70;15.43;27.00;395.01;0.00;0;0.00;1.61;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.66 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.66 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.66;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.73;467.00;Edge.Minor.N_arm.SB.200_1;5.10;14.77;0.25;510.00;Edge.Minor.S_arm.SB.200_1;177.70;14.20;43.00;395.01;1.00;1;0.00;15.81;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.73 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.73 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.73;DEFAULT_VEHTYPE;0.89;
vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.14;454.00;Edge.Minor.N_arm.SB.540_1;5.10;14.91;0.31;511.00;Edge.Main.EB.620-740_1;112.00;14.56;57.00;373.13;15.00;1;0.00;30.04;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.14 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.14 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.14;DEFAULT_VEHTYPE;0.89;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.80;481.00;Edge.Minor.N_arm.SB.540_1;5.10;14.57;0.26;511.00;Edge.Minor.S_arm.SB.540_2;177.70;13.63;30.00;395.01;0.00;0;0.00;2.37;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.80 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.80 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.80;DEFAULT_VEHTYPE;0.87;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.68;490.00;Edge.Minor.S_arm.NB.540_2;5.10;18.01;0.67;513.00;Edge.Minor.N_arm.NB.540_2;177.70;17.16;23.00;395.01;0.00;0;0.00;0.78;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.68 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.68 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.68;DEFAULT_VEHTYPE;1.08;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.77;463.00;Edge.Minor.N_arm.SB.540_1;5.10;14.11;0.47;514.00;Edge.Minor.S_arm.SB.540_1;177.70;13.22;51.00;395.01;8.00;1;0.00;22.54;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.77 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.77 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.77;DEFAULT_VEHTYPE;0.85;
vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.15;470.00;Edge.Minor.N_arm.SB.540_1;5.10;10.02;1.74;514.00;Edge.Main.EB.620-740_1;112.00;16.76;44.00;373.13;2.00;1;0.00;21.43;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.15 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.15 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.15;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.79;469.00;Edge.Minor.N_arm.SB.540_1;5.10;13.31;0.59;515.00;Edge.Minor.S_arm.SB.540_2;177.70;12.84;46.00;395.01;3.00;1;0.00;15.41;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.79 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.79 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.79;DEFAULT_VEHTYPE;0.80;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.16;384.00;Edge.Minor.N_arm.SB.200_3;5.10;16.76;0.40;516.00;Edge.Main.WB.120-0_3;112.00;15.63;132.00;391.11;92.00;2;0.00;107.51;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.16 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.16 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.16;DEFAULT_VEHTYPE;1.01;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.13;408.00;Edge.Minor.S_arm.NB.540_3;5.10;18.05;0.45;516.00;Edge.Main.EB.620-740_3;112.00;17.54;108.00;391.11;74.00;2;0.00;85.42;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.13 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.13 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.13;DEFAULT_VEHTYPE;1.08;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.17;393.00;Edge.Minor.N_arm.SB.200_3;5.10;16.64;0.77;518.00;Edge.Main.WB.120-0_3;112.00;16.18;125.00;391.11;84.00;2;0.00;99.99;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.17 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.17 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.17;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.14;483.00;Edge.Minor.S_arm.NB.540_3;5.10;17.09;0.22;518.00;Edge.Main.EB.620-740_3;112.00;16.66;35.00;391.11;5.00;1;0.00;11.29;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.14 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.14 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.14;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.18;398.00;Edge.Minor.N_arm.SB.200_3;5.10;18.21;0.68;519.00;Edge.Main.WB.120-0_3;112.00;16.81;121.00;391.11;81.00;2;0.00;98.72;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.18 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.18 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.18;DEFAULT_VEHTYPE;1.09;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.15;485.00;Edge.Minor.S_arm.NB.540_3;5.10;16.61;0.33;520.00;Edge.Main.EB.620-740_3;112.00;15.50;35.00;391.11;5.00;1;0.00;10.69;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.15 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.15 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.15;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.19;404.00;Edge.Minor.N_arm.SB.200_3;5.10;17.93;0.13;521.00;Edge.Main.WB.120-0_3;112.00;17.30;117.00;391.11;77.00;2;0.00;93.95;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.19 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.19 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.19;DEFAULT_VEHTYPE;1.08;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.20;479.00;Edge.Minor.N_arm.SB.200_3;5.10;14.13;0.41;525.00;Edge.Main.WB.120-0_3;112.00;13.00;46.00;391.11;7.00;1;0.00;17.01;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.20 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.20 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.20;DEFAULT_VEHTYPE;0.85;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.21;487.00;Edge.Minor.N_arm.SB.200_3;5.10;17.40;0.66;526.00;Edge.Main.WB.120-0_3;112.00;16.37;39.00;391.11;4.00;1;0.00;15.73;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.21 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.21 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.21;DEFAULT_VEHTYPE;1.04;
vf_Node.Minor.540.N_end__Node.Minor.460.S_end__seg0__0.1;435.00;Edge.Minor.N_arm.SB.540_3;5.10;22.41;0.02;530.00;Edge.Minor.S_arm.SB.460_1;180.90;21.36;95.00;456.29;53.00;2;0.00;72.75;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__seg0__0.1 routing_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__seg0__0.1 fcd_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__seg0__0.1;DEFAULT_VEHTYPE;1.34;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.68;420.00;Edge.Main.WB.740-620_2;5.10;16.39;0.11;535.00;Edge.Main.WB.120-0_2;112.00;17.66;115.00;735.89;66.00;1;0.00;74.95;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.68 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.68 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.68;DEFAULT_VEHTYPE;1.10;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.65;417.00;Edge.Main.EB.0-120_2;5.10;16.62;0.89;536.00;Edge.Main.EB.620-740_1;112.00;16.20;119.00;735.89;66.00;1;0.00;74.64;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.65 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.65 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.65;DEFAULT_VEHTYPE;1.00;
vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.7;419.00;Edge.Main.WB.740-620_1;5.10;15.88;0.37;536.00;Edge.Minor.S_arm.SB.200_1;177.70;15.12;117.00;713.93;62.00;1;0.00;71.05;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.7 routing_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.7 fcd_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.7;DEFAULT_VEHTYPE;0.95;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.67;419.00;Edge.Main.WB.740-620_2;5.10;18.65;0.22;536.00;Edge.Main.WB.120-0_1;112.00;18.15;117.00;735.89;68.00;1;0.00;77.08;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.67 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.67 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.67;DEFAULT_VEHTYPE;1.12;
vf_Node.Minor.400.N_end__Node.Main.740.N__seg0__0.1;422.00;Edge.Minor.N_arm.SB.400_1;5.10;17.60;0.19;536.00;Edge.Main.EB.620-740_2;112.00;17.23;114.00;520.57;71.00;1;0.00;83.52;1;tripinfo_vf_Node.Minor.400.N_end__Node.Main.740.N__seg0__0.1 routing_vf_Node.Minor.400.N_end__Node.Main.740.N__seg0__0.1 fcd_vf_Node.Minor.400.N_end__Node.Main.740.N__seg0__0.1;DEFAULT_VEHTYPE;1.06;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.70;426.00;Edge.Main.WB.740-620_2;5.10;18.04;0.78;537.00;Edge.Main.WB.120-0_3;112.00;18.03;111.00;735.89;61.00;1;0.00;70.06;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.70 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.70 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.70;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.69;430.00;Edge.Main.EB.0-120_3;5.10;19.69;0.73;537.00;Edge.Main.EB.620-740_3;112.00;19.62;107.00;735.89;60.00;1;0.00;69.40;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.69 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.69 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.69;DEFAULT_VEHTYPE;1.18;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.64;415.00;Edge.Main.EB.0-120_1;5.10;14.59;0.97;538.00;Edge.Main.EB.620-740_1;112.00;13.80;123.00;735.89;65.00;1;0.00;72.13;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.64 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.64 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.64;DEFAULT_VEHTYPE;0.88;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.69;423.00;Edge.Main.WB.740-620_1;5.10;18.07;0.68;538.00;Edge.Main.WB.120-0_2;112.00;17.56;115.00;735.89;65.00;1;0.00;73.42;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.69 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.69 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.69;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.67;425.00;Edge.Main.EB.0-120_2;5.10;16.57;0.55;538.00;Edge.Main.EB.620-740_2;112.00;15.98;113.00;735.89;61.00;1;0.00;68.41;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.67 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.67 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.67;DEFAULT_VEHTYPE;0.99;
vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.8;428.00;Edge.Main.WB.740-620_1;5.10;17.53;0.11;539.00;Edge.Minor.S_arm.SB.200_1;177.70;16.48;111.00;713.93;54.00;1;0.00;69.09;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.8 routing_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.8 fcd_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.8;DEFAULT_VEHTYPE;1.05;
vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.12;448.00;Edge.Main.WB.740-620_1;5.10;16.98;0.41;539.00;Edge.Minor.S_arm.SB.540_1;177.70;17.43;91.00;373.44;57.00;1;0.00;69.31;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.12 routing_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.12 fcd_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.12;DEFAULT_VEHTYPE;1.11;
vf_Node.Minor.400.S_end__Node.Main.0.S__seg0__0.3;453.00;Edge.Minor.S_arm.NB.400_1;5.10;11.47;1.07;539.00;Edge.Main.WB.120-0_3;112.00;17.76;86.00;580.57;37.00;1;0.00;52.48;1;tripinfo_vf_Node.Minor.400.S_end__Node.Main.0.S__seg0__0.3 routing_vf_Node.Minor.400.S_end__Node.Main.0.S__seg0__0.3 fcd_vf_Node.Minor.400.S_end__Node.Main.0.S__seg0__0.3;DEFAULT_VEHTYPE;1.07;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.66;418.00;Edge.Main.EB.0-120_1;5.10;15.06;0.93;540.00;Edge.Main.EB.620-740_1;112.00;14.82;122.00;735.89;63.00;1;0.00;72.56;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.66 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.66 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.66;DEFAULT_VEHTYPE;0.90;
vf_Node.Minor.460.S_end__Node.Main.0.S__seg0__0.4;410.00;Edge.Minor.S_arm.NB.460_1;5.10;15.99;0.52;541.00;Edge.Main.WB.120-0_2;112.00;15.90;131.00;640.57;76.00;2;0.00;90.07;1;tripinfo_vf_Node.Minor.460.S_end__Node.Main.0.S__seg0__0.4 routing_vf_Node.Minor.460.S_end__Node.Main.0.S__seg0__0.4 fcd_vf_Node.Minor.460.S_end__Node.Main.0.S__seg0__0.4;DEFAULT_VEHTYPE;0.96;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.71;432.00;Edge.Main.EB.0-120_2;5.10;15.88;0.02;541.00;Edge.Main.EB.620-740_2;112.00;14.77;109.00;735.89;52.00;1;0.00;62.30;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.71 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.71 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.71;DEFAULT_VEHTYPE;0.95;
vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.8;439.00;Edge.Main.EB.0-120_1;5.10;10.87;0.09;541.00;Edge.Minor.N_arm.NB.200_1;177.70;16.59;102.00;373.44;67.00;1;0.00;78.40;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.8 routing_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.8 fcd_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.8;DEFAULT_VEHTYPE;1.01;
