id;depart;departLane;departPos;departSpeed;departDelay;arrival;arrivalLane;arrivalPos;arrivalSpeed;duration;routeLength;waitingTime;waitingCount;stopTime;timeLoss;rerouteNo;devices;vType;speedFactor;vaporized
vf_Node.Main.0.N__Node.Minor.540.S_end__0.4;149.00;Edge.Main.EB.0-120_3;5.10;17.56;0.46;214.00;Edge.Minor.S_arm.SB.540_2;177.70;16.33;65.00;731.90;12.00;3;0.00;22.50;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.S_end__0.4 routing_vf_Node.Main.0.N__Node.Minor.540.S_end__0.4 fcd_vf_Node.Main.0.N__Node.Minor.540.S_end__0.4;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.20;113.00;Edge.Minor.N_arm.SB.200_2;5.10;20.18;0.05;223.00;Edge.Minor.S_arm.SB.200_2;177.70;19.81;110.00;395.01;82.00;1;0.00;90.28;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.20 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.20 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.20;DEFAULT_VEHTYPE;1.21;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.10;113.00;Edge.Minor.S_arm.NB.540_2;5.10;17.79;0.19;224.00;Edge.Minor.N_arm.NB.540_2;177.70;17.58;111.00;395.01;81.00;1;0.00;88.41;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.10 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.10 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.10;DEFAULT_VEHTYPE;1.07;
vf_Node.Main.740.S__Node.Minor.280.N_end__0.0;166.00;Edge.Main.WB.740-620_3;5.10;18.21;0.64;224.00;Edge.Minor.N_arm.NB.280_1;180.90;17.49;58.00;774.73;2.00;1;0.00;12.12;1;tripinfo_vf_Node.Main.740.S__Node.Minor.280.N_end__0.0 routing_vf_Node.Main.740.S__Node.Minor.280.N_end__0.0 fcd_vf_Node.Main.740.S__Node.Minor.280.N_end__0.0;DEFAULT_VEHTYPE;1.09;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.16;101.00;Edge.Minor.N_arm.SB.540_2;5.10;16.71;0.52;225.00;Edge.Minor.S_arm.SB.540_1;177.70;16.51;124.00;395.01;92.00;1;0.00;99.72;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.16 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.16 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.16;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.8;99.00;Edge.Minor.S_arm.NB.540_1;5.10;16.01;0.50;226.00;Edge.Minor.N_arm.NB.540_1;177.70;15.62;127.00;395.01;93.00;1;0.00;101.68;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.8 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.8 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.8;DEFAULT_VEHTYPE;0.96;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.19;101.00;Edge.Minor.N_arm.SB.200_1;5.10;14.61;0.41;226.00;Edge.Minor.S_arm.SB.200_1;177.70;13.62;125.00;395.01;90.00;1;0.00;97.95;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.19 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.19 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.19;DEFAULT_VEHTYPE;0.88;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.17;103.00;Edge.Minor.S_arm.NB.200_2;5.10;15.44;0.88;226.00;Edge.Minor.N_arm.NB.200_1;177.70;14.90;123.00;395.01;90.00;1;0.00;97.06;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.17 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.17 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.17;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.19;127.00;Edge.Minor.N_arm.SB.540_2;5.10;17.07;0.28;226.00;Edge.Minor.S_arm.SB.540_2;177.70;16.14;99.00;395.01;67.00;1;0.00;75.69;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.19 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.19 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.19;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.13;134.00;Edge.Minor.S_arm.NB.540_2;5.10;21.24;0.15;226.00;Edge.Minor.N_arm.NB.540_2;177.70;20.46;92.00;395.01;63.00;1;0.00;72.62;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.13 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.13 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.13;DEFAULT_VEHTYPE;1.27;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.22;136.00;Edge.Minor.N_arm.SB.200_1;5.10;17.39;0.61;226.00;Edge.Minor.S_arm.SB.200_2;177.70;16.09;90.00;395.01;58.00;1;0.00;67.25;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.22 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.22 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.22;DEFAULT_VEHTYPE;1.04;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.17;107.00;Edge.Minor.N_arm.SB.540_1;5.10;16.42;0.30;227.00;Edge.Minor.S_arm.SB.540_1;177.70;16.00;120.00;395.01;86.00;1;0.00;95.01;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.17 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.17 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.17;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.19;119.00;Edge.Minor.S_arm.NB.200_2;5.10;16.82;0.62;227.00;Edge.Minor.N_arm.NB.200_2;177.70;16.38;108.00;395.01;75.00;1;0.00;84.50;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.19 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.19 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.19;DEFAULT_VEHTYPE;1.01;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.11;123.00;Edge.Minor.S_arm.NB.540_1;5.10;20.60;0.17;227.00;Edge.Minor.N_arm.NB.540_1;177.70;16.95;104.00;395.01;73.00;1;0.00;84.75;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.11 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.11 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.11;DEFAULT_VEHTYPE;1.24;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.16;98.00;Edge.Minor.S_arm.NB.200_1;5.10;13.59;0.93;228.00;Edge.Minor.N_arm.NB.200_1;177.70;12.33;130.00;395.01;94.00;1;0.00;100.21;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.16 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.16 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.16;DEFAULT_VEHTYPE;0.82;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.21;123.00;Edge.Minor.N_arm.SB.200_1;5.10;18.16;0.10;228.00;Edge.Minor.S_arm.SB.200_1;177.70;17.59;105.00;395.01;73.00;1;0.00;82.72;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.21 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.21 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.21;DEFAULT_VEHTYPE;1.09;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.15;139.00;Edge.Minor.S_arm.NB.540_2;5.10;17.74;0.70;228.00;Edge.Minor.N_arm.NB.540_2;177.70;17.65;89.00;395.01;57.00;1;0.00;66.62;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.15 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.15 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.15;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.18;110.00;Edge.Minor.N_arm.SB.540_1;5.10;14.99;0.72;229.00;Edge.Minor.S_arm.SB.540_1;177.70;14.16;119.00;395.01;83.00;1;0.00;92.37;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.18 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.18 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.18;DEFAULT_VEHTYPE;0.90;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.18;112.00;Edge.Minor.S_arm.NB.200_1;5.10;16.66;0.01;229.00;Edge.Minor.N_arm.NB.200_1;177.70;15.13;117.00;395.01;83.00;1;0.00;93.13;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.18 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.18 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.18;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.12;134.00;Edge.Minor.S_arm.NB.540_1;5.10;15.58;0.60;229.00;Edge.Minor.N_arm.NB.540_1;177.70;14.44;95.00;395.01;61.00;1;0.00;69.62;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.12 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.12 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.12;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.24;147.00;Edge.Minor.N_arm.SB.200_2;5.10;16.06;0.20;229.00;Edge.Minor.S_arm.SB.200_2;177.70;15.47;82.00;395.01;50.00;1;0.00;56.90;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.24 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.24 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.24;DEFAULT_VEHTYPE;0.96;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.20;128.00;Edge.Minor.N_arm.SB.540_1;5.10;15.57;0.78;230.00;Edge.Minor.S_arm.SB.540_2;177.70;14.71;102.00;395.01;66.00;1;0.00;75.72;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.20 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.20 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.20;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.23;141.00;Edge.Minor.N_arm.SB.200_1;5.10;15.87;0.13;230.00;Edge.Minor.S_arm.SB.200_1;177.70;14.69;89.00;395.01;55.00;1;0.00;63.39;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.23 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.23 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.23;DEFAULT_VEHTYPE;0.95;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.21;136.00;Edge.Minor.S_arm.NB.200_2;5.10;14.30;0.39;231.00;Edge.Minor.N_arm.NB.200_2;177.70;14.17;95.00;395.01;58.00;1;0.00;66.69;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.21 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.21 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.21;DEFAULT_VEHTYPE;0.86;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.17;141.00;Edge.Minor.S_arm.NB.540_2;5.10;15.99;0.58;231.00;Edge.Minor.N_arm.NB.540_2;177.70;14.85;90.00;395.01;56.00;1;0.00;64.91;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.17 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.17 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.17;DEFAULT_VEHTYPE;0.96;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.26;153.00;Edge.Minor.N_arm.SB.200_2;5.10;15.78;0.20;231.00;Edge.Minor.S_arm.SB.200_2;177.70;15.28;78.00;395.01;44.00;1;0.00;52.69;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.26 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.26 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.26;DEFAULT_VEHTYPE;0.95;
vf_Node.Minor.540.N_end__Node.Main.740.N__0.3;119.00;Edge.Minor.N_arm.SB.540_1;5.10;13.44;0.83;232.00;Edge.Main.EB.620-740_1;112.00;13.19;113.00;373.13;74.00;1;0.00;83.63;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__0.3 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__0.3 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__0.3;DEFAULT_VEHTYPE;0.81;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.20;128.00;Edge.Minor.S_arm.NB.200_1;5.10;13.33;0.97;232.00;Edge.Minor.N_arm.NB.200_1;177.70;12.23;104.00;395.01;66.00;1;0.00;74.03;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.20 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.20 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.20;DEFAULT_VEHTYPE;0.80;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.21;131.00;Edge.Minor.N_arm.SB.540_1;5.10;15.37;0.74;232.00;Edge.Minor.S_arm.SB.540_1;177.70;14.20;101.00;395.01;67.00;1;0.00;75.28;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.21 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.21 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.21;DEFAULT_VEHTYPE;0.92;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.22;133.00;Edge.Minor.N_arm.SB.540_2;5.10;15.54;0.70;232.00;Edge.Minor.S_arm.SB.540_2;177.70;15.27;99.00;395.01;65.00;1;0.00;73.00;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.22 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.22 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.22;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.14;137.00;Edge.Minor.S_arm.NB.540_1;5.10;15.49;0.74;232.00;Edge.Minor.N_arm.NB.540_1;177.70;14.65;95.00;395.01;60.00;1;0.00;68.74;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.14 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.14 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.14;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.22;145.00;Edge.Minor.S_arm.NB.200_1;5.10;14.68;0.07;232.00;Edge.Minor.N_arm.NB.200_2;177.70;14.51;87.00;395.01;49.00;1;0.00;60.09;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.22 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.22 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.22;DEFAULT_VEHTYPE;0.88;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.25;152.00;Edge.Minor.N_arm.SB.200_1;5.10;14.79;0.56;232.00;Edge.Minor.S_arm.SB.200_1;177.70;13.57;80.00;395.01;44.00;1;0.00;52.60;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.25 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.25 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.25;DEFAULT_VEHTYPE;0.89;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.18;142.00;Edge.Minor.S_arm.NB.540_2;5.10;13.34;1.08;233.00;Edge.Minor.N_arm.NB.540_2;177.70;15.40;91.00;395.01;55.00;1;0.00;65.80;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.18 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.18 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.18;DEFAULT_VEHTYPE;0.97;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.24;145.00;Edge.Minor.N_arm.SB.540_1;5.10;16.67;0.51;233.00;Edge.Minor.S_arm.SB.540_2;177.70;16.60;88.00;395.01;53.00;1;0.00;64.31;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.24 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.24 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.24;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.27;156.00;Edge.Minor.N_arm.SB.200_1;5.10;16.28;0.01;233.00;Edge.Minor.S_arm.SB.200_1;177.70;16.07;77.00;395.01;43.00;1;0.00;52.54;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.27 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.27 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.27;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.23;133.00;Edge.Minor.N_arm.SB.540_1;5.10;16.56;0.08;234.00;Edge.Minor.S_arm.SB.540_1;177.70;18.18;101.00;395.01;66.00;1;0.00;79.02;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.23 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.23 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.23;DEFAULT_VEHTYPE;1.11;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.16;141.00;Edge.Minor.S_arm.NB.540_1;5.10;14.47;0.91;234.00;Edge.Minor.N_arm.NB.540_1;177.70;13.48;93.00;395.01;57.00;1;0.00;65.36;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.16 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.16 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.16;DEFAULT_VEHTYPE;0.87;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.20;151.00;Edge.Minor.S_arm.NB.540_2;5.10;16.84;0.26;234.00;Edge.Minor.N_arm.NB.540_2;177.70;15.71;83.00;395.01;50.00;1;0.00;59.36;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.20 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.20 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.20;DEFAULT_VEHTYPE;1.01;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.24;160.00;Edge.Minor.S_arm.NB.200_1;5.10;14.80;0.71;234.00;Edge.Minor.N_arm.NB.200_2;177.70;14.55;74.00;395.01;38.00;1;0.00;47.01;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.24 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.24 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.24;DEFAULT_VEHTYPE;0.89;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.28;173.00;Edge.Minor.N_arm.SB.200_1;5.10;15.20;0.65;234.00;Edge.Minor.S_arm.SB.200_2;177.70;14.19;61.00;395.01;25.00;1;0.00;34.59;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.28 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.28 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.28;DEFAULT_VEHTYPE;0.91;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.25;176.00;Edge.Minor.N_arm.SB.540_1;5.10;16.38;0.47;235.00;Edge.Minor.S_arm.SB.540_2;177.70;15.13;59.00;395.01;24.00;1;0.00;34.61;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.25 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.25 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.25;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.30;177.00;Edge.Minor.N_arm.SB.200_1;5.10;15.63;0.23;235.00;Edge.Minor.S_arm.SB.200_1;177.70;14.81;58.00;395.01;23.00;1;0.00;32.39;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.30 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.30 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.30;DEFAULT_VEHTYPE;0.94;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.19;145.00;Edge.Minor.S_arm.NB.540_1;5.10;16.83;0.31;236.00;Edge.Minor.N_arm.NB.540_1;177.70;16.30;91.00;395.01;55.00;1;0.00;66.79;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.19 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.19 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.19;DEFAULT_VEHTYPE;1.01;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.23;160.00;Edge.Minor.S_arm.NB.540_2;5.10;18.21;0.44;236.00;Edge.Minor.N_arm.NB.540_2;177.70;17.30;76.00;395.01;42.00;1;0.00;53.63;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.23 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.23 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.23;DEFAULT_VEHTYPE;1.09;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.29;177.00;Edge.Minor.N_arm.SB.200_2;5.10;16.62;0.63;236.00;Edge.Minor.S_arm.SB.200_2;177.70;15.70;59.00;395.01;24.00;1;0.00;34.39;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.29 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.29 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.29;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.25;188.00;Edge.Minor.S_arm.NB.200_2;5.10;16.99;0.64;236.00;Edge.Minor.N_arm.NB.200_2;177.70;16.19;48.00;395.01;13.00;1;0.00;24.01;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.25 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.25 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.25;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.21;152.00;Edge.Minor.S_arm.NB.540_1;5.10;17.67;0.77;237.00;Edge.Minor.N_arm.NB.540_1;177.70;17.00;85.00;395.01;51.00;1;0.00;62.57;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.21 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.21 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.21;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.31;184.00;Edge.Minor.N_arm.SB.200_2;5.10;18.11;0.56;237.00;Edge.Minor.S_arm.SB.200_2;177.70;17.29;53.00;395.01;19.00;1;0.00;30.84;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.31 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.31 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.31;DEFAULT_VEHTYPE;1.09;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.28;185.00;Edge.Minor.N_arm.SB.540_2;5.10;17.85;0.46;237.00;Edge.Minor.S_arm.SB.540_2;177.70;17.50;52.00;395.01;17.00;1;0.00;29.10;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.28 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.28 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.28;DEFAULT_VEHTYPE;1.07;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.24;185.00;Edge.Minor.S_arm.NB.540_2;5.10;17.85;0.76;237.00;Edge.Minor.N_arm.NB.540_2;177.70;17.54;52.00;395.01;19.00;1;0.00;29.70;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.24 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.24 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.24;DEFAULT_VEHTYPE;1.07;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.26;196.00;Edge.Minor.S_arm.NB.200_1;5.10;16.72;0.59;237.00;Edge.Minor.N_arm.NB.200_2;177.70;15.94;41.00;395.01;5.00;1;0.00;17.27;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.26 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.26 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.26;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.22;158.00;Edge.Minor.S_arm.NB.540_1;5.10;14.95;0.79;239.00;Edge.Minor.N_arm.NB.540_1;177.70;14.92;81.00;395.01;46.00;1;0.00;54.30;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.22 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.22 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.22;DEFAULT_VEHTYPE;0.90;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.27;185.00;Edge.Minor.N_arm.SB.540_1;5.10;14.71;0.68;239.00;Edge.Minor.S_arm.SB.540_2;177.70;13.64;54.00;395.01;16.00;1;0.00;27.00;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.27 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.27 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.27;DEFAULT_VEHTYPE;0.88;
